Customer ID,Gender,Age,Zip Code,Latitude,Longitude,Tenure in Months,Offer,Internet Type,Avg Monthly GB Download,Unlimited Data,Contract,Payment Method,Monthly Charge,Total Charges,Total Extra Data Charges,Total Revenue,Customer Status
5876-QMYLD,Female,44,92242,34.137742,-114.36514,23,None,,,,One Year,Credit Card,20.05,415.1,0,824.96,Stayed
5879-HMFFH,Female,49,96016,40.936285,-121.572692,72,None,DSL,24,Yes,Two Year,Bank Withdrawal,88.05,6520.8,0,9247.85,Stayed
5879-SESNB,Female,34,94556,37.827946,-122.107185,11,Offer D,Fiber Optic,23,Yes,Month-to-Month,Bank Withdrawal,75.25,888.65,0,1260.34,Stayed
5882-CMAZQ,Female,52,91950,32.67102,-117.095235,5,None,DSL,19,Yes,Month-to-Month,Bank Withdrawal,34.25,163.55,0,163.55,Stayed
5883-GTGVD,Male,54,93606,36.798882,-120.019511,19,Offer D,Fiber Optic,18,Yes,Month-to-Month,Bank Withdrawal,99.95,1931.75,0,1973.36,Churned
5884-FBCTL,Female,43,93263,35.490705,-119.286833,72,None,,,,Two Year,Bank Withdrawal,25.1,1857.85,0,4422.49,Stayed
5884-GCYMI,Male,62,92130,32.957195,-117.202542,1,Offer E,Fiber Optic,20,Yes,Month-to-Month,Mailed Check,69.4,69.4,0,107.93,Churned
5886-VLQVU,Male,30,92313,34.029175,-117.307211,35,None,Fiber Optic,51,No,Month-to-Month,Bank Withdrawal,89.85,3161.2,20,4050.25,Stayed
5887-IKKYO,Male,54,91768,34.067932,-117.785168,58,Offer B,Fiber Optic,23,Yes,Two Year,Bank Withdrawal,94.35,5563.65,0,5854.23,Stayed
5889-JTMUL,Female,67,91384,34.506627,-118.699048,50,Offer B,Fiber Optic,4,No,Month-to-Month,Bank Withdrawal,95.05,4888.7,50,6516.7,Churned
5889-LFOLL,Female,27,96015,41.486953,-120.913975,13,Offer D,Fiber Optic,42,Yes,Month-to-Month,Bank Withdrawal,84.6,1115.2,0,1582.68,Churned
5893-KCLGT,Female,56,91040,34.282704,-118.312929,72,None,,,,Two Year,Credit Card,19.75,1567,0,2636.14,Stayed
5893-PYOLZ,Male,55,94578,37.704384,-122.126703,56,Offer B,DSL,21,Yes,Two Year,Credit Card,81.8,4534.45,0,7298.61,Stayed
5895-QSXOD,Male,42,95910,39.467828,-120.841386,9,None,Fiber Optic,24,Yes,Month-to-Month,Credit Card,70.05,657.5,0,1091.75,Stayed
5896-NPFWW,Male,23,92129,32.961064,-117.134917,3,None,Cable,51,Yes,Month-to-Month,Bank Withdrawal,50.15,168.15,0,208.77,Churned
5897-ZYEKH,Female,74,95648,38.922812,-121.312005,67,None,Fiber Optic,10,Yes,One Year,Bank Withdrawal,105.6,7112.15,0,7910.12,Stayed
5898-IGSLP,Male,37,94041,37.388349,-122.075299,31,Offer C,Fiber Optic,57,Yes,Month-to-Month,Bank Withdrawal,89.3,2823,0,3466.56,Stayed
5899-MQZZL,Female,25,92173,32.555828,-117.040073,13,Offer D,Fiber Optic,48,Yes,Month-to-Month,Mailed Check,75,999.45,0,1077.84,Churned
5899-OUVKV,Male,56,95821,38.625096,-121.383658,31,None,Fiber Optic,18,Yes,Month-to-Month,Bank Withdrawal,94.5,2979.2,0,4402.72,Stayed
5902-WBLSE,Female,32,91902,32.67117,-117.00232,70,None,,,,Two Year,Credit Card,20.15,1411.2,0,3290.7,Stayed
5906-BFOZT,Male,54,95551,40.665952,-124.240051,1,None,,,,Month-to-Month,Credit Card,19.5,19.5,0,27.52,Joined
5906-CVLHP,Female,60,91748,33.976753,-117.897367,45,None,Cable,26,Yes,One Year,Credit Card,54.15,2319.8,0,4211.6,Churned
5906-DVAPM,Female,27,95957,39.068071,-121.832638,55,None,DSL,51,Yes,One Year,Credit Card,75,4213.9,0,6056.4,Stayed
5908-QMGOE,Male,74,93625,36.625792,-119.672483,15,None,Fiber Optic,9,Yes,Month-to-Month,Credit Card,74.2,1133.9,0,1443.54,Churned
5909-ECHUI,Female,49,96069,40.689243,-122.037023,1,None,DSL,22,Yes,Month-to-Month,Bank Withdrawal,56.25,56.25,0,82.39,Churned
5913-INRQV,Male,71,91786,34.105493,-117.660934,34,None,Fiber Optic,18,Yes,One Year,Credit Card,90.15,3128.8,0,4029.46,Stayed
5914-DVBWJ,Female,80,92508,33.885499,-117.324959,18,None,Fiber Optic,21,Yes,Month-to-Month,Bank Withdrawal,85.45,1505.85,0,1548.33,Churned
5914-GXMDA,Female,42,93241,35.245035,-118.905553,32,None,,,,One Year,Credit Card,19.3,593.2,0,2041.52,Stayed
5914-XRFQB,Male,58,95420,39.361283,-123.784599,72,None,Fiber Optic,6,Yes,Two Year,Bank Withdrawal,115.8,8424.9,0,11529.54,Stayed
5915-ANOEI,Male,40,93212,36.04533,-119.532424,70,None,DSL,2,Yes,Two Year,Credit Card,79.15,5536.5,0,8291,Stayed
5915-DGNVC,Female,47,93428,35.591387,-121.032256,49,Offer B,DSL,30,Yes,One Year,Bank Withdrawal,71.8,3472.05,0,4701.95,Stayed
5916-QEWPT,Female,61,91607,34.165783,-118.399795,2,Offer E,Cable,23,Yes,Month-to-Month,Credit Card,69,147.8,0,202.62,Joined
5917-HBSDW,Female,20,94941,37.901371,-122.572024,37,None,,,,Month-to-Month,Bank Withdrawal,19.35,683.75,0,782.91,Stayed
5917-RYRMG,Male,79,93928,35.930782,-121.189757,32,None,,,,One Year,Credit Card,19.8,587.7,0,1416.18,Stayed
5918-VUKWP,Female,61,91104,34.165383,-118.123752,32,Offer C,,,,One Year,Bank Withdrawal,20.55,654.55,0,1805.59,Stayed
5919-TMRGD,Female,32,90255,33.97803,-118.217141,1,None,Fiber Optic,57,Yes,Month-to-Month,Bank Withdrawal,79.35,79.35,0,92.48,Churned
5919-VCZYM,Male,19,92707,33.714829,-117.872941,2,None,,,,Month-to-Month,Credit Card,20.05,42.7,0,123.26,Joined
5921-NGYRH,Male,40,95979,39.288127,-122.415841,64,Offer B,Fiber Optic,22,Yes,Month-to-Month,Credit Card,73.55,4764,0,7840.34,Stayed
5922-ABDVO,Female,20,90740,33.75462,-118.071128,19,Offer D,Fiber Optic,47,No,Month-to-Month,Credit Card,89.65,1761.05,80,2253.54,Churned
5923-GXUOC,Male,37,92028,33.362575,-117.299644,10,None,Fiber Optic,2,Yes,Month-to-Month,Bank Withdrawal,104.4,1081.45,0,1165.25,Churned
5924-IFQTT,Male,33,95934,40.080342,-120.957805,13,None,DSL,23,Yes,Month-to-Month,Bank Withdrawal,72.8,930.05,0,1109.06,Stayed
5924-SNGKP,Female,39,92075,33.001813,-117.263628,41,None,,,,One Year,Credit Card,20.25,865,0,1089.23,Stayed
5928-QLDHB,Male,48,91340,34.286131,-118.435969,9,None,Fiber Optic,3,Yes,Month-to-Month,Bank Withdrawal,76.25,684.85,0,997.6,Stayed
5930-GBIWP,Male,46,96109,40.012675,-120.101857,69,None,Cable,26,Yes,Two Year,Credit Card,81.5,5553.25,0,5776.81,Stayed
5931-FLJJF,Male,75,92655,33.744439,-117.98588,7,None,Fiber Optic,22,Yes,Month-to-Month,Credit Card,70.1,467.55,0,559.67,Churned
5934-RMPOV,Female,32,94060,37.22565,-122.297533,22,Offer D,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,84.75,1816.75,0,2558.81,Stayed
5934-TSSAU,Female,51,92285,34.341737,-116.539416,23,Offer D,Fiber Optic,75,Yes,Month-to-Month,Credit Card,75.3,1702.9,0,2823.69,Stayed
5935-FCCNB,Female,79,90242,33.921793,-118.140588,17,None,Fiber Optic,11,Yes,Two Year,Bank Withdrawal,-6,1608.15,0,2118.98,Stayed
5937-EORGB,Male,79,93624,36.397745,-120.119911,15,None,Fiber Optic,26,Yes,Month-to-Month,Bank Withdrawal,96.5,1392.25,0,1734.7,Stayed
5939-SXWHM,Male,59,96062,40.531257,-122.148139,48,Offer B,,,,Two Year,Bank Withdrawal,26.3,1245.05,0,2240.09,Stayed
5939-XAIXZ,Female,54,94512,38.140719,-121.838298,19,Offer D,DSL,27,Yes,Month-to-Month,Credit Card,56.1,1033.9,0,1734.62,Stayed
5940-AHUHD,Male,30,91768,34.067932,-117.785168,1,Offer E,Fiber Optic,41,Yes,Month-to-Month,Credit Card,70.6,70.6,0,115.19,Churned
5940-NFXKV,Male,59,92109,32.787836,-117.232376,19,None,Fiber Optic,25,No,Month-to-Month,Bank Withdrawal,83.65,1465.75,130,1863.46,Churned
5944-UGLLK,Male,62,95425,38.801936,-122.938935,53,Offer B,Cable,17,Yes,One Year,Credit Card,54.9,3045.75,0,3045.75,Stayed
5945-AZYHT,Male,53,94509,37.980057,-121.801599,71,Offer A,Fiber Optic,9,Yes,One Year,Bank Withdrawal,109.6,7854.15,0,11355.87,Stayed
5947-SGKCL,Female,19,91108,34.122671,-118.112911,15,Offer D,Fiber Optic,59,Yes,Month-to-Month,Bank Withdrawal,105.35,1559.25,0,1622.1,Stayed
5948-UJZLF,Male,22,90049,34.091829,-118.491244,2,None,DSL,71,Yes,Month-to-Month,Credit Card,49.25,97,0,178.5,Joined
5949-EBSQK,Male,44,90742,33.719221,-118.073596,4,None,DSL,21,Yes,Month-to-Month,Credit Card,61.45,229.55,0,338.51,Churned
5949-HGVJL,Female,35,96057,41.251322,-122.105209,26,None,DSL,20,No,Month-to-Month,Bank Withdrawal,73.05,1959.5,50,2567.97,Stayed
5949-XIKAE,Female,32,92401,34.105935,-117.2914,8,None,Cable,25,Yes,Month-to-Month,Bank Withdrawal,83.55,680.05,0,938.61,Churned
5950-AAAGJ,Male,19,90293,33.947305,-118.439841,18,Offer D,Fiber Optic,73,Yes,Month-to-Month,Bank Withdrawal,84.3,1537.9,0,1578.58,Stayed
5951-AOFIH,Male,19,95122,37.32886,-121.834567,33,None,Cable,51,No,Month-to-Month,Credit Card,66.4,2245.4,0,3754.16,Stayed
5954-BDFSG,Female,40,90069,34.093781,-118.381061,72,None,Fiber Optic,21,No,Two Year,Credit Card,107.5,7853.7,60,8595.54,Stayed
5955-EPOAZ,Female,40,94550,37.571748,-121.659562,6,None,,,,Month-to-Month,Credit Card,20.95,109.5,0,368.64,Stayed
5955-ERIHD,Male,53,90712,33.840524,-118.148403,18,Offer D,Fiber Optic,20,Yes,Month-to-Month,Bank Withdrawal,94.7,1687.95,0,2254.77,Churned
5956-VKDTT,Female,72,92557,33.970661,-117.255039,5,Offer E,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,74.35,334.8,0,563.6,Churned
5956-YHHRX,Male,75,95664,38.803731,-121.043799,21,Offer D,Fiber Optic,17,No,Two Year,Bank Withdrawal,104.35,2271.85,130,2924.96,Stayed
5959-BELXA,Male,67,92399,34.04597,-117.011825,32,Offer C,Fiber Optic,18,Yes,Month-to-Month,Credit Card,96.15,3019.25,0,3833.65,Churned
5960-MVTUK,Male,58,96038,41.599978,-122.539381,3,Offer E,DSL,18,Yes,Month-to-Month,Bank Withdrawal,29.75,96.85,0,96.85,Joined
5960-WPXQM,Male,24,92592,33.507255,-117.029473,1,None,Fiber Optic,52,Yes,Month-to-Month,Bank Withdrawal,79.05,79.05,0,110.39,Churned
5961-VUSRV,Female,53,91403,34.147149,-118.463365,12,Offer D,,,,One Year,Bank Withdrawal,19.35,219.35,0,419.99,Stayed
5965-GGPRW,Male,41,94541,37.674002,-122.076796,72,Offer A,Fiber Optic,14,Yes,Two Year,Bank Withdrawal,105.25,7609.75,0,10205.35,Stayed
5966-EMAZU,Male,27,96112,41.932207,-120.135941,64,Offer B,Fiber Optic,71,Yes,One Year,Credit Card,108.5,6880.85,0,7137.49,Stayed
5968-HYJRZ,Male,28,93630,36.727418,-120.123526,47,Offer B,,,,Two Year,Credit Card,24.55,1160.45,0,1897.41,Stayed
5968-VXZLG,Male,45,91302,34.130861,-118.68346,2,None,DSL,12,Yes,Month-to-Month,Bank Withdrawal,46.6,87.9,0,91.64,Joined
5968-XQIVE,Male,32,92592,33.507255,-117.029473,72,Offer A,Fiber Optic,18,Yes,One Year,Bank Withdrawal,89.7,6588.95,0,7421.99,Stayed
5970-GHJAW,Male,40,92612,33.643095,-117.810896,46,Offer B,,,,Two Year,Credit Card,19.95,862.4,0,2063.92,Stayed
5973-EJGDP,Male,21,92264,33.745746,-116.514215,51,Offer B,Fiber Optic,52,No,Month-to-Month,Bank Withdrawal,87.35,4473,0,4550.01,Stayed
5975-BAICR,Male,36,94599,38.421458,-122.365048,36,None,DSL,14,Yes,One Year,Credit Card,63.7,2188.5,0,3896.7,Stayed
5976-JCJRH,Male,36,94526,37.815459,-121.977203,10,Offer D,Fiber Optic,23,Yes,Month-to-Month,Bank Withdrawal,70.3,738.2,0,1055.4,Churned
5977-CKHON,Female,59,95678,38.759751,-121.288545,43,Offer B,Fiber Optic,53,Yes,Month-to-Month,Bank Withdrawal,92.55,4039,0,5221.07,Stayed
5980-BDHPY,Male,48,96136,40.345949,-120.081187,72,None,Cable,26,Yes,Two Year,Bank Withdrawal,-4,6230.1,0,7095.54,Stayed
5980-NOPLP,Female,19,91105,34.13946,-118.166649,44,None,Fiber Optic,59,Yes,Month-to-Month,Bank Withdrawal,96.1,4364.1,0,4858.66,Churned
5981-ITEMU,Male,58,94940,38.129308,-122.834815,40,Offer B,Fiber Optic,23,Yes,Month-to-Month,Bank Withdrawal,97.1,3706.95,0,4318.3,Churned
5981-ZVXOT,Female,72,92131,32.89325,-117.087091,35,Offer C,Fiber Optic,3,Yes,One Year,Bank Withdrawal,108.35,3726.15,0,4101.7,Stayed
5982-FPVQN,Female,40,93012,34.205504,-118.993111,37,None,Fiber Optic,15,Yes,Month-to-Month,Bank Withdrawal,95.15,3532.85,0,5050.96,Stayed
5982-PSMKW,Female,20,91601,34.1692,-118.372498,23,Offer D,Cable,51,Yes,Two Year,Credit Card,91.1,2198.3,0,2841.61,Stayed
5982-XMDEX,Female,42,93203,35.116307,-118.817644,65,Offer B,,,,Two Year,Bank Withdrawal,26.5,1698.55,0,3889.7,Stayed
5985-BEHZK,Female,78,92705,33.766004,-117.786763,72,Offer A,Fiber Optic,10,Yes,One Year,Credit Card,105,7578.05,0,9578.93,Stayed
5985-TBABQ,Female,45,95605,38.592745,-121.540036,32,Offer C,DSL,5,Yes,One Year,Credit Card,74.75,2282.95,0,3353.35,Stayed
5986-WWXDV,Male,42,92275,33.28156,-115.955541,39,None,,,,One Year,Bank Withdrawal,19.35,779.2,0,2674.99,Stayed
5989-AXPUC,Female,27,92840,33.787165,-117.931889,68,Offer A,Fiber Optic,27,Yes,Two Year,Credit Card,118.6,7990.05,0,8039.2,Stayed
5989-OMNJE,Female,42,95492,38.527297,-122.810044,24,None,DSL,27,Yes,One Year,Bank Withdrawal,57.6,1367.75,0,1367.75,Stayed
5989-PGKJB,Female,40,92121,32.898613,-117.202937,16,Offer D,Fiber Optic,28,Yes,Month-to-Month,Bank Withdrawal,86.25,1340.1,0,1696.9,Stayed
5993-BQHEA,Male,42,94111,37.801776,-122.402293,12,None,,,,One Year,Credit Card,-5,267,0,466.08,Stayed
5993-JSUWV,Female,25,95310,38.085839,-120.37855,66,None,DSL,30,Yes,Two Year,Bank Withdrawal,61.15,4017.45,0,5427.87,Stayed
5995-LFTLE,Male,39,95457,38.925545,-122.549083,58,None,,,,Two Year,Credit Card,25.3,1474.35,0,4303.59,Stayed
5995-OIGLP,Male,42,94569,38.035707,-122.196821,12,None,Cable,10,Yes,Month-to-Month,Credit Card,56.65,654.85,0,750.49,Churned
5995-SNNEW,Male,80,90605,33.960891,-118.032222,23,None,Fiber Optic,14,No,Month-to-Month,Bank Withdrawal,104.45,2184.85,60,3284.68,Stayed
5995-WWKKG,Female,62,92382,34.186211,-117.07683,37,Offer C,,,,One Year,Bank Withdrawal,19.8,695.05,0,1811.34,Stayed
5996-DAOQL,Male,28,94951,38.325599,-122.642352,1,Offer E,,,,Month-to-Month,Credit Card,20.45,20.45,0,62.62,Joined
5996-EBTKM,Female,46,92040,32.909873,-116.906774,67,Offer A,DSL,24,Yes,Two Year,Bank Withdrawal,69.9,4615.9,0,5609.51,Stayed
5996-NRVXR,Male,68,90720,33.79499,-118.065591,40,None,Fiber Optic,18,Yes,One Year,Credit Card,98.15,4116.8,0,4694.91,Stayed
5997-OPVFA,Male,39,91020,34.2112,-118.230625,72,Offer A,Cable,30,Yes,Two Year,Bank Withdrawal,89.05,6254.45,0,6690.05,Stayed
5998-DZLYR,Female,55,95982,39.172777,-121.805845,61,Offer B,Fiber Optic,13,Yes,Two Year,Bank Withdrawal,94.35,5703,0,7206.66,Stayed
5998-VVEJY,Male,34,91741,34.14649,-117.849815,26,None,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,80.5,2088.8,0,2716.96,Churned
5999-LCXAO,Female,42,92866,33.784597,-117.844535,1,None,DSL,24,Yes,Month-to-Month,Credit Card,29.9,29.9,0,29.9,Joined
6000-APYLU,Male,39,91355,34.43987,-118.644609,9,None,Fiber Optic,7,Yes,Month-to-Month,Bank Withdrawal,80.8,713.1,0,896.16,Churned
6000-UKLWI,Male,46,95842,38.687367,-121.34848,41,None,,,,Two Year,Credit Card,20.15,802.35,0,2279.56,Stayed
6005-OBZPH,Female,68,92126,32.886925,-117.152162,26,Offer C,Fiber Optic,12,Yes,Month-to-Month,Bank Withdrawal,89.15,2277.65,0,2513.99,Churned
6007-TCTST,Female,57,93901,36.64152,-121.622188,72,None,Fiber Optic,24,Yes,Two Year,Bank Withdrawal,115.8,8476.5,0,9361.38,Stayed
6008-NAIXK,Male,72,95665,38.400264,-120.641274,54,None,DSL,26,Yes,One Year,Bank Withdrawal,55.45,2966.95,0,2966.95,Stayed
6010-DDPPW,Male,61,92657,33.603282,-117.821841,70,Offer A,,,,Two Year,Bank Withdrawal,25.15,1940.85,0,2572.95,Stayed
6013-BHCAW,Male,27,95117,37.311088,-121.961786,61,None,DSL,41,Yes,Two Year,Bank Withdrawal,81,4976.15,0,6986.71,Stayed
6015-VVHHE,Female,68,90039,34.110845,-118.259595,5,None,Fiber Optic,25,Yes,Month-to-Month,Credit Card,83.15,446.05,0,655.2,Churned
6016-LVTJQ,Female,39,90805,33.864622,-118.179626,34,None,,,,Month-to-Month,Credit Card,20.65,716.4,0,1044.84,Stayed
6016-NXBNJ,Male,53,93646,36.633498,-119.298895,35,None,,,,One Year,Credit Card,19.15,638,0,908.9,Stayed
6017-PPLPX,Male,47,94014,37.691561,-122.445202,20,None,Fiber Optic,8,Yes,Month-to-Month,Bank Withdrawal,70.45,1470.95,0,1800.75,Churned
6022-KOUQO,Female,51,96110,41.280341,-120.150381,2,Offer E,Cable,27,Yes,Month-to-Month,Bank Withdrawal,29.05,44.75,0,44.75,Joined
6022-UGGSO,Female,70,95610,38.69508,-121.271616,32,Offer C,Fiber Optic,9,Yes,Month-to-Month,Bank Withdrawal,74.4,2276.95,0,3295.68,Churned
6023-GSSXW,Female,27,93285,35.690535,-118.552784,69,None,DSL,69,Yes,Two Year,Credit Card,61.45,4131.2,0,4319.57,Stayed
6023-YEBUP,Male,32,95210,38.033219,-121.297433,3,Offer E,Cable,30,No,Month-to-Month,Bank Withdrawal,100.95,329.95,10,375.77,Churned
6024-RUGGH,Male,22,94112,37.720498,-122.443119,72,None,,,,Two Year,Bank Withdrawal,25.2,1798.9,0,3819.22,Stayed
6029-CSMJE,Male,63,95942,40.077028,-121.494168,17,None,Cable,11,Yes,Month-to-Month,Mailed Check,25.65,440.2,0,440.2,Stayed
6029-WTIPC,Male,73,92109,32.787836,-117.232376,37,Offer C,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,101.1,3744.05,0,5152.27,Churned
6030-REHUX,Female,76,92708,33.712036,-117.950113,28,Offer C,Fiber Optic,8,Yes,One Year,Bank Withdrawal,110.85,3204.4,0,4483.16,Stayed
6032-IGALN,Female,35,95746,38.749466,-121.184196,1,None,Cable,28,Yes,Month-to-Month,Mailed Check,25.1,25.1,0,25.1,Churned
6032-KRXXO,Male,33,92130,32.957195,-117.202542,30,None,Fiber Optic,19,Yes,Month-to-Month,Bank Withdrawal,90.25,2755.35,0,3657.15,Churned
6034-YMTOB,Female,62,91007,34.128284,-118.047732,5,None,Fiber Optic,6,Yes,Month-to-Month,Credit Card,75.65,399.45,0,548.2,Stayed
6034-ZRYCV,Female,51,95837,38.691607,-121.602284,72,Offer A,Cable,15,Yes,Two Year,Bank Withdrawal,54.2,3937.45,0,3937.45,Churned
6035-BXTTY,Female,69,92067,33.012751,-117.200617,32,None,DSL,14,No,One Year,Bank Withdrawal,54.65,1830.1,10,2477.54,Stayed
6035-RIIOM,Female,39,96114,40.294034,-120.512622,54,None,Fiber Optic,8,Yes,Two Year,Bank Withdrawal,97.2,5129.45,0,6833.15,Stayed
6036-TTFYU,Female,48,91362,34.191842,-118.822796,16,None,,,,Month-to-Month,Credit Card,19.6,314.45,0,1037.38,Stayed
6038-GCYEC,Female,25,92211,33.762759,-116.324817,24,Offer C,DSL,52,Yes,Month-to-Month,Credit Card,54.15,1240.25,0,1240.25,Churned
6040-CGACY,Female,48,96103,39.783747,-120.661032,15,None,,,,Month-to-Month,Credit Card,19.6,299.4,0,897.45,Stayed
6047-SUHPR,Male,60,93286,36.464635,-119.094348,39,None,DSL,13,No,One Year,Bank Withdrawal,59.8,2343.85,140,3022.05,Stayed
6047-YHPVI,Male,56,90039,34.110845,-118.259595,5,None,Fiber Optic,58,Yes,Month-to-Month,Bank Withdrawal,69.7,316.9,0,379.9,Churned
6048-NJXHX,Male,21,92308,34.424926,-117.184503,41,Offer B,,,,Two Year,Bank Withdrawal,19.75,899.45,0,2353.31,Stayed
6048-QBXKL,Female,68,95653,38.674276,-121.961866,2,Offer E,DSL,25,Yes,Month-to-Month,Credit Card,56.55,118.25,0,181.73,Joined
6048-UWKAL,Female,73,95903,39.125311,-121.392283,69,None,Fiber Optic,13,Yes,Two Year,Credit Card,105.4,6998.95,0,8336.86,Stayed
6050-FFXES,Female,51,92844,33.766476,-117.969795,69,None,Fiber Optic,6,No,Two Year,Bank Withdrawal,105.35,7240.65,50,8304.26,Stayed
6050-IJRHS,Female,47,91709,33.942895,-117.725644,70,Offer A,Fiber Optic,19,Yes,One Year,Bank Withdrawal,106.5,7397,0,7812.1,Stayed
6051-PTVNS,Female,31,93205,35.523991,-118.400432,55,Offer B,,,,One Year,Credit Card,19.15,998.1,0,2521.6,Stayed
6060-DRTNL,Female,66,92583,33.796568,-116.924723,5,None,Fiber Optic,27,No,Month-to-Month,Credit Card,84.85,415.55,20,572.3,Churned
6060-QBMGV,Male,30,91106,34.139402,-118.128658,70,Offer A,,,,Two Year,Credit Card,19.85,1433.8,0,1634.03,Stayed
6061-GWWAV,Male,44,93726,36.793601,-119.761131,41,None,Cable,11,Yes,One Year,Credit Card,70.2,2894.55,0,3458.71,Stayed
6061-PQHMK,Female,50,90006,34.048013,-118.293953,25,None,,,,One Year,Credit Card,19.9,527.5,0,561.5,Stayed
6064-PUPMC,Male,59,96118,39.637471,-120.226338,23,None,DSL,30,Yes,One Year,Credit Card,57.2,1423.35,0,2294.13,Stayed
6064-ZATLR,Female,44,93544,34.500091,-117.765862,27,None,DSL,29,Yes,Two Year,Bank Withdrawal,52.85,1498.65,0,1783.5,Stayed
6067-NGCEU,Female,50,90290,34.115192,-118.61017,65,None,Fiber Optic,14,Yes,Month-to-Month,Credit Card,-3,7107,0,9822.7,Stayed
6072-NUQCB,Male,50,92861,33.817473,-117.810462,22,Offer D,,,,One Year,Bank Withdrawal,20.25,488.25,0,1317.65,Stayed
6075-QMNRR,Female,33,96109,40.012675,-120.101857,52,Offer B,DSL,8,Yes,Month-to-Month,Bank Withdrawal,49.75,2535.55,0,4559.91,Stayed
6075-SLNIL,Male,47,92239,33.889605,-115.257009,38,Offer C,Fiber Optic,11,Yes,Month-to-Month,Credit Card,95.1,3691.2,0,3946.18,Stayed
6077-BDPXA,Female,56,95340,37.255637,-120.493537,3,None,Fiber Optic,15,Yes,Month-to-Month,Bank Withdrawal,70.15,194.2,0,211.09,Joined
6078-VESFR,Male,78,92084,33.22784,-117.200024,13,None,Fiber Optic,26,Yes,Month-to-Month,Bank Withdrawal,70.45,849.1,0,1324.51,Stayed
6080-LNESI,Male,63,94547,37.991259,-122.214945,51,Offer B,,,,Two Year,Credit Card,24.75,1234.6,0,2156.17,Stayed
6080-TCMYC,Male,55,91770,34.065108,-118.082791,40,None,Fiber Optic,56,Yes,Month-to-Month,Bank Withdrawal,81.2,3292.3,0,3433.1,Stayed
6082-GLJIX,Male,50,92250,32.811001,-115.152865,18,Offer D,,,,Month-to-Month,Credit Card,19.25,331.35,0,895.29,Stayed
6082-OQFBA,Male,62,92394,34.567058,-117.362329,23,Offer D,,,,One Year,Mailed Check,19.65,436.9,0,1009.14,Stayed
6086-ESGRL,Female,53,92821,33.930199,-117.862898,1,Offer E,Fiber Optic,11,Yes,Month-to-Month,Credit Card,-7,80.15,0,84.82,Churned
6087-MVHJH,Female,44,95231,37.873283,-121.292034,16,Offer D,Fiber Optic,5,No,Month-to-Month,Bank Withdrawal,88.45,1422.1,140,1846.9,Churned
6087-YPWHO,Male,56,93653,37.252057,-119.95783,72,Offer A,DSL,17,Yes,Two Year,Credit Card,68.15,4808.7,0,6055.02,Stayed
6088-BXMRG,Female,59,92230,33.929812,-116.76058,32,None,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,98.85,3089.6,0,3858.88,Stayed
6092-QZVPP,Male,27,93704,36.799648,-119.801247,36,Offer C,Cable,52,No,Month-to-Month,Credit Card,79.2,2854.95,40,4425.31,Stayed
6094-ZIVKX,Female,45,90302,33.975332,-118.355252,68,Offer A,Cable,27,Yes,One Year,Credit Card,54.45,3674.95,0,4858.83,Stayed
6096-EGVTU,Female,50,95120,37.186141,-121.843554,64,None,,,,One Year,Credit Card,24.9,1595.5,0,2826.22,Stayed
6097-EQISJ,Female,41,90058,34.001617,-118.222274,66,Offer A,Fiber Optic,12,No,One Year,Credit Card,102.45,6615.15,130,9963.97,Churned
6100-FJZDG,Male,49,94950,38.052209,-122.775567,26,None,,,,One Year,Bank Withdrawal,20.05,505.9,0,1683.18,Stayed
6100-QQHEB,Male,42,95121,37.304681,-121.809955,17,Offer D,Fiber Optic,13,Yes,Month-to-Month,Bank Withdrawal,92.55,1515.1,0,1816.17,Churned
6101-IMRMM,Male,53,90245,33.917145,-118.401554,6,Offer E,Fiber Optic,17,No,Month-to-Month,Mailed Check,94.5,575.45,10,684.93,Churned
6103-BOCOU,Female,37,94117,37.770533,-122.445121,26,Offer C,Fiber Optic,22,Yes,Month-to-Month,Bank Withdrawal,80.7,2193,0,2729.64,Stayed
6103-LIANB,Male,49,92683,33.752591,-117.993661,59,None,Fiber Optic,16,Yes,Two Year,Credit Card,99.5,5861.75,0,8286.06,Stayed
6103-QCKFX,Female,36,96010,40.775272,-123.287414,44,Offer B,DSL,75,No,Month-to-Month,Bank Withdrawal,56.25,2419.55,40,4367.57,Stayed
6108-OQZDQ,Female,21,93531,35.214982,-118.59049,4,Offer E,Fiber Optic,51,Yes,Month-to-Month,Bank Withdrawal,97.95,384.5,0,424.42,Churned
6110-OHIHY,Male,33,96013,40.946785,-121.719489,3,Offer E,Fiber Optic,3,No,Month-to-Month,Bank Withdrawal,79.25,267.6,10,426.88,Churned
6112-KTHFQ,Female,50,95551,40.665952,-124.240051,13,Offer D,,,,Month-to-Month,Credit Card,19.3,279.3,0,556.98,Stayed
6114-TCFID,Female,47,93449,35.165668,-120.655842,29,None,Cable,28,Yes,One Year,Credit Card,39.5,1082.75,0,1082.75,Stayed
